source_site,city,district,title,listing_url,image_url,date_collected,price,room_count,listing_id,neighborhood,net_m2,gross_m2,building_age,listing_update_date,floor,total_floors,heating_type,usage_status,furnished_status,bathroom_count
Emlakjet,istanbul,maltepe,"Hometown Gayri̇menkul İstanbul Maltepe Zümrütevler Mahallesi 2+1 Oda Kiralık Daire 65,000 TL #19455496",https://www.emlakjet.com/ilan/hometown-gayrimenkulden-kiralik-haziran-sonu-bosaltilacak-21-a-19455496,https://imaj.emlakjet.com/resize/480/360/listing/19455496/1FF90E66D4A5DC98F0551101E70708C419455496.jpg,2026-06-11 00:52:46,65000,2+1,19455496,,91,123,11-15,09 Haziran 2026,2.Kat,15,Merkezi (Pay Ölçer),,,1
Emlakjet,istanbul,maltepe,"Seçkin Gayrimenkul İstanbul Maltepe Zümrütevler Mahallesi 2+1 Oda Kiralık Daire 32,000 TL #19455124",https://www.emlakjet.com/ilan/maltepe-zumrutevlerde-genc-binada-21-yuksek-giris-ayri-mutfak-19455124,https://imaj.emlakjet.com/resize/480/360/listing/19455124/192159305A91C8C4647E568BBFD6919E19455124.jpg,2026-06-11 00:52:49,32000,2+1,19455124,,75,90,5-10,08 Haziran 2026,Yüksek Giriş,4,Kombi Doğalgaz,,,1
Emlakjet,istanbul,maltepe,"Güney İnşaat&emlak İstanbul Maltepe Zümrütevler Mahallesi 4+2 Oda Kiralık Daire 48,000 TL #19454221",https://www.emlakjet.com/ilan/guney-den-devasa-genis-yeni-binada-42-200m2-dubleks-daire-19454221,https://imaj.emlakjet.com/resize/480/360/listing/19454221/AB958CF176240B6A6050BEF9E49E4FA719454221.jpg,2026-06-11 00:52:54,48000,4+2,19454221,,180,200,5-10,09 Haziran 2026,3.Kat,3,Kombi Doğalgaz,Boş,Boş,3
Emlakjet,istanbul,maltepe,"Kiziroğlu Emlak İstanbul Maltepe Feyzullah Mahallesi 1+1 Oda Kiralık Daire 42,000 TL #19452708",https://www.emlakjet.com/ilan/maltepe-merkezde-sahile-marmaray-duragina-yakin-terasli-11-19452708,https://imaj.emlakjet.com/resize/480/360/listing/19452708/7147C0B7C49F2FD6995B37982853B18619452708.jpg,2026-06-11 00:52:58,42000,1+1,19452708,,50,60,5-10,09 Haziran 2026,5.Kat,5,Kombi Doğalgaz,,,1
Emlakjet,istanbul,maltepe,"Uğur Uzman Emlak Küçükyali İstanbul Maltepe Çınar Mahallesi 2+2 Oda Kiralık Daire 75,000 TL #19451497",https://www.emlakjet.com/ilan/ugur-uzman-dan-cinar-da-22-terasli-cift-girisli-kiralik-dubleks-19451497,https://imaj.emlakjet.com/resize/480/360/listing/19451497/696082A8490C4BC5B5A7A0ED6903E8E519451497.jpg,2026-06-11 00:53:01,75000,2+2,19451497,,140,150,5-10,09 Haziran 2026,4.Kat,4,Kombi Doğalgaz,Boş Yapı Durumu İkinci El,Boş,2
Emlakjet,istanbul,maltepe,"Mege Emlak Yatirim İstanbul Maltepe Aydınevler Mahallesi 2+1 Oda Kiralık Daire 44,000 TL #19464127",https://www.emlakjet.com/ilan/viva-bien-de-guvenlikli-sitede-a-dan-z-ye-luks-full-esyali-21-19464127,https://imaj.emlakjet.com/resize/480/360/listing/19464127/6CFD221921D1633AFED7BFD72EB45E2419464127.jpg,2026-06-11 00:53:04,44000,2+1,19464127,,85,95,0 (Yeni),10 Haziran 2026,3.Kat,5,Yerden Isıtma,,,1
Emlakjet,istanbul,maltepe,"Remax Eksen İstanbul Maltepe Büyükbakkalköy Mahallesi 2+1 Oda Kiralık Daire 40,000 TL #19450765",https://www.emlakjet.com/ilan/maltepe-toki-atis-okulunda-kiralik-21-daire-19450765,https://imaj.emlakjet.com/resize/480/360/listing/19450765/66FA614B10408B15C485AE3057A38D4D19450765.jpg,2026-06-11 00:53:07,40000,2+1,19450765,,75,95,0 (Yeni),07 Haziran 2026,1.Kat,5,Merkezi (Pay Ölçer),Boş,Boş,2
Emlakjet,istanbul,maltepe,"One Way Gayri̇menkul İstanbul Maltepe Yalı Mahallesi 6+2 Oda Kiralık Daire 120,000 TL #19450499",https://www.emlakjet.com/ilan/kartal-dragos-ta-bahceli-genis-terasli-muhtesem-bir-dublex-19450499,https://imaj.emlakjet.com/resize/480/360/listing/19450499/D364FFCBA9F98FC24D33EFE067F1A5A519450499.jpg,2026-06-11 00:53:10,120000,6+2,19450499,,170,200,21 Ve Üzeri,07 Haziran 2026,2.Kat,3,Kombi Doğalgaz,Boş,Boş,2
Emlakjet,istanbul,maltepe,"Seçkin Gayrimenkul İstanbul Maltepe Zümrütevler Mahallesi 3+1 Oda Kiralık Daire 25,000 TL #19447334",https://www.emlakjet.com/ilan/maltepe-zumrutevlerde-31-4-kat-guvenlikli-site-icerisinde-19447334,https://imaj.emlakjet.com/resize/480/360/listing/19447334/F8B9EEB873CFEFFD53B3FD396E8726A919447334.jpg,2026-06-11 00:53:13,25000,3+1,19447334,,105,120,21 Ve Üzeri,10 Haziran 2026,4.Kat,6,Kombi Doğalgaz,,,1
Emlakjet,istanbul,maltepe,"Seçkin Gayrimenkul İstanbul Maltepe Zümrütevler Mahallesi 2+1 Oda Kiralık Daire 33,000 TL #19447170",https://www.emlakjet.com/ilan/maltepe-zumrutevlerde-kuksek-giris-21-ayri-mutfakli-19447170,https://imaj.emlakjet.com/resize/480/360/listing/19447170/5FC6035A59D47CA17632A5A6B69A45AF19447170.jpg,2026-06-11 00:53:17,33000,2+1,19447170,,120,130,5-10,06 Haziran 2026,Yüksek Giriş,4,Kombi Doğalgaz,,,1
Emlakjet,istanbul,maltepe,"Realty World Adalar Gayri̇menkul İstanbul Maltepe Başıbüyük Mahallesi Stüdyo Oda Kiralık Daire 36,000 TL #19446805",https://www.emlakjet.com/ilan/narlife-studyo-10-yuksek-kat-kiralik-daire-19446805,https://imaj.emlakjet.com/resize/480/360/listing/19446805/99D6707C9A3C380013ECE6C78A855D7619446805.jpg,2026-06-11 00:53:19,36000,,19446805,,31,42,5-10,06 Haziran 2026,7.Kat,11,Merkezi (Pay Ölçer),Kiracı Oturuyor,Boş,1
Emlakjet,istanbul,maltepe,"Realty World Adalar Gayri̇menkul İstanbul Maltepe Aydınevler Mahallesi 1+1 Oda Kiralık Daire 33,500 TL #19446800",https://www.emlakjet.com/ilan/marmara-uni-komsu-guvenlikli-site-11-kiralik-19446800,https://imaj.emlakjet.com/resize/480/360/listing/19446800/A4134DCA4B39D0DB34C67496421F874819446800.jpg,2026-06-11 00:53:23,33500,1+1,19446800,,40,52,1,06 Haziran 2026,Düz Giriş (Zemin),5,Merkezi (Pay Ölçer),Boş,Boş,1
Emlakjet,istanbul,maltepe,"Realty World Adalar Gayri̇menkul İstanbul Maltepe Başıbüyük Mahallesi 3.5+1 Oda Kiralık Daire 140,000 TL #19446797",https://www.emlakjet.com/ilan/narcity-e-blok-3-51-galeri-bosluklu-kose-tarafta-kiralik-daire-19446797,https://imaj.emlakjet.com/resize/480/360/listing/19446797/639925ABFFCE693D0BEA1308761DFD8519446797.jpg,2026-06-11 00:53:26,140000,3.5+1,19446797,,195,235,11-15,06 Haziran 2026,Bahçe Katı,6,Kombi Doğalgaz,Kiracı Oturuyor,Boş,2
Emlakjet,istanbul,maltepe,"Kiziroğlu Emlak İstanbul Maltepe Altayçeşme Mahallesi 2+1 Oda Kiralık Daire 50,000 TL #19445897",https://www.emlakjet.com/ilan/altaycesme-guney-cephe-balkonlu-kombili-deprem-yonetmelikli-21-19445897,https://imaj.emlakjet.com/resize/480/360/listing/19445897/2839B8DB62B59FA38EEE3550FD5EC09C19445897.jpg,2026-06-11 00:53:29,50000,2+1,19445897,,70,85,11-15,06 Haziran 2026,2.Kat,4,Kombi Doğalgaz,,,1
Emlakjet,istanbul,maltepe,"Kiziroğlu Emlak İstanbul Maltepe Altıntepe Mahallesi 4+1 Oda Kiralık Daire 78,000 TL #19445896",https://www.emlakjet.com/ilan/altintepe-terasli-2-banyolu-dublex-daire-19445896,https://imaj.emlakjet.com/resize/480/360/listing/19445896/52C5F12F517192233B1FA4DF7173F1E819445896.jpg,2026-06-11 00:53:34,78000,4+1,19445896,,150,200,0 (Yeni),05 Haziran 2026,4.Kat,4,Merkezi (Pay Ölçer),,,2
Emlakjet,istanbul,maltepe,"Seçkin Gayrimenkul İstanbul Maltepe Gülensu Mahallesi 2+1 Oda Kiralık Daire 28,000 TL #19444389",https://www.emlakjet.com/ilan/maltepe-gulensu-emek-cad-uzerinde-21-kiralik-daire-19444389,https://imaj.emlakjet.com/resize/480/360/listing/19444389/A136A1433CE1CC4EF349EB686EC51E6619444389.jpg,2026-06-11 00:53:37,28000,2+1,19444389,,70,75,21 Ve Üzeri,05 Haziran 2026,1.Kat,2,Kombi Doğalgaz,,,1
Emlakjet,istanbul,maltepe,"Kaçmaz Emlak Maltepe Altintepe Temsi̇lci̇li̇ği̇ İstanbul Maltepe Küçükyalı Merkez Mahallesi 2+1 Oda Kiralık Daire 9,200,000 TL #19443821",https://www.emlakjet.com/ilan/kacmaz-dan-kucukyali-merkezi-konum-da-on-cephe-ara-kat-21-19443821,https://imaj.emlakjet.com/resize/480/360/listing/19443821/DDE1A2C94B7D7687EED4FB5FE0EFCF9219443821.jpg,2026-06-11 00:53:40,9200000,2+1,19443821,,60,75,0 (Yeni),05 Haziran 2026,3.Kat,4,Kombi Doğalgaz,,,1
Emlakjet,istanbul,maltepe,"Vip Gayri̇menkul Emlak İstanbul Maltepe Yalı Mahallesi 1+1 Oda Kiralık Daire 36,000 TL #19443741",https://www.emlakjet.com/ilan/maltepe-yali-mah-on-bahce-kullanimli-11-kiralik-daire-19443741,https://imaj.emlakjet.com/resize/480/360/listing/19443741/2250A47F7CABDE364E5BF6A922C7506D19443741.jpg,2026-06-11 00:53:43,36000,1+1,19443741,,40,47,1,07 Haziran 2026,Yüksek Giriş,4,Yerden Isıtma,,,1
Emlakjet,istanbul,maltepe,"Kaçmaz Emlak Maltepe Altintepe Temsi̇lci̇li̇ği̇ İstanbul Maltepe Altayçeşme Mahallesi 2+1 Oda Kiralık Daire 38,000 TL #19443260",https://www.emlakjet.com/ilan/kacmaz-dan-genis-acik-otoparkli-site-icinde-esyali-kiralik-21-19443260,https://imaj.emlakjet.com/resize/480/360/listing/19443260/57654C510AEA65A22EAB9E32812D429519443260.jpg,2026-06-11 00:53:45,38000,2+1,19443260,,72,82,21 Ve Üzeri,05 Haziran 2026,Yüksek Giriş,13,Kombi Doğalgaz,,,1
Emlakjet,istanbul,maltepe,"Oğuzhan Gedik Real Estate Management İstanbul Maltepe Cevizli Mahallesi Stüdyo Oda Kiralık Daire 37,000 TL #19442299",https://www.emlakjet.com/ilan/ritim-istanbul-metro-duragi-karsisi-deniz-manz-yeni-esyali-19442299,https://imaj.emlakjet.com/resize/480/360/listing/19442299/00D9B4BC32740C6F5A360D362E08A8C819442299.jpg,2026-06-11 00:53:48,37000,,19442299,,28,40,5-10,05 Haziran 2026,27.Kat,30,Merkezi (Pay Ölçer),Boş,Eşyalı,1
Emlakjet,istanbul,atasehir,"Expat Ataşehir Gayrimenkul İstanbul Ataşehir Küçükbakkalköy Mahallesi 2+1 Oda Kiralık Daire 55,000 TL #19463998",https://www.emlakjet.com/ilan/atasehir-lets-club-mevkii-sima-park-sitesinde-21-110m2-19463998,https://imaj.emlakjet.com/resize/480/360/listing/19463998/165469A7869D218017F3E013E70197FE19463998.jpg,2026-06-11 00:53:52,55000,2+1,19463998,,80,110,11-15,10 Haziran 2026,7.Kat,10,Merkezi (Pay Ölçer),Kiracı Oturuyor,Boş,2
Emlakjet,istanbul,atasehir,"Ak Burak Gayrimenkul İstanbul Ataşehir Mevlana Mahallesi 1+1 Oda Kiralık Daire 25,000 TL #19461149",https://www.emlakjet.com/ilan/mevlana-mah-de-11-kiralik-daire-19461149,https://imaj.emlakjet.com/resize/480/360/listing/19461149/4441F67EADD72EB08C613AC3D588E25A19461149.jpg,2026-06-11 00:53:55,25000,1+1,19461149,,65,80,21 Ve Üzeri,10 Haziran 2026,5.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,1
Emlakjet,istanbul,atasehir,"Ertan Çelen Gayri̇mekul İstanbul Ataşehir Örnek Mahallesi 1+1 Oda Kiralık Daire 32,000 TL #19460194",https://www.emlakjet.com/ilan/evinibul-dan-metroya-cok-yakin-50m2-11-giris-kat-19460194,https://imaj.emlakjet.com/resize/480/360/listing/19460194/FE0954C905AED4B07A13BAC4CF09E99719460194.jpg,2026-06-11 00:53:57,32000,1+1,19460194,,50,60,4,10 Haziran 2026,Düz Giriş (Zemin),3,Kombi Doğalgaz,,,1
Emlakjet,istanbul,atasehir,"Realty World Czm Gayri̇menkul İstanbul Ataşehir İçerenköy Mahallesi 3+1 Oda Kiralık Daire 55,000 TL #19459704",https://www.emlakjet.com/ilan/bostanci-askent-sitesi-8-kat-balkonlu-bakimli-120m2-kiralik-31-19459704,https://imaj.emlakjet.com/resize/480/360/listing/19459704/CA88C3DE1B144B39930011D71724C80719459704.JPEG,2026-06-11 00:54:00,55000,3+1,19459704,,100,120,21 Ve Üzeri,10 Haziran 2026,8.Kat,18,Kombi Doğalgaz,Kiracı Oturuyor Yapı Durumu İkinci El Yapı Tipi Betonarme,Boş Aidat 2400 TL Depozito 110000 TL,1
Emlakjet,istanbul,atasehir,"Task Yaşam Gayri̇menkul İstanbul Ataşehir Atatürk Mahallesi 2+1 Oda Kiralık Daire 89,000 TL #19458710",https://www.emlakjet.com/ilan/atasehir-ataturk-mh-metropol-avm-esyali-genis-kiralik-21-daire-19458710,https://imaj.emlakjet.com/resize/480/360/listing/19458710/F4E2A9D17A597C036CFD29F24193A40819458710.jpg,2026-06-11 00:54:03,89000,2+1,19458710,,100,148,21 Ve Üzeri,09 Haziran 2026,22.Kat,30,Merkezi (Pay Ölçer),,,1
Emlakjet,istanbul,atasehir,"Kandira Yildiz Emlak İstanbul Ataşehir Aşıkveysel Mahallesi 2+1 Oda Kiralık Daire 48,000 TL #19457780",https://www.emlakjet.com/ilan/atasehir-de-site-icinde-otaparkli-genis-yuksek-21-daire-19457780,https://imaj.emlakjet.com/resize/480/360/listing/19457780/DA2BD5AFEB985BA61D7BB1DE892B48C919457780.jpg,2026-06-11 00:54:06,48000,2+1,19457780,,80,90,21 Ve Üzeri,09 Haziran 2026,7.Kat,13,Kombi Doğalgaz,,,2
Emlakjet,istanbul,atasehir,"Esinti Gayrimenkul İstanbul Ataşehir İnönü Mahallesi 2+1 Oda Kiralık Daire 31,000 TL #19457400",https://www.emlakjet.com/ilan/atasehir-inonu-de-ilk-orta-okula-ve-7tepe-univ-yakin-21-19457400,https://imaj.emlakjet.com/resize/480/360/listing/19457400/FDF41653331030C97C9817EF8D1B988E19457400.jpg,2026-06-11 00:54:09,31000,2+1,19457400,,80,90,21 Ve Üzeri,09 Haziran 2026,Düz Giriş (Zemin),4,Kombi Doğalgaz,Boş,Boş,1
Emlakjet,istanbul,atasehir,"Esinti Gayrimenkul İstanbul Ataşehir İnönü Mahallesi 3+1 Oda Kiralık Daire 50,000 TL #19457399",https://www.emlakjet.com/ilan/atasehir-inonu-de-metro-ve-7tepeunv-yakin-100m2-31-daire-19457399,https://imaj.emlakjet.com/resize/480/360/listing/19457399/F98FF6D4F5516A40C44DDD29E68814AF19457399.jpg,2026-06-11 00:54:11,50000,3+1,19457399,,100,110,16-20,09 Haziran 2026,1.Kat,4,Kombi Doğalgaz,Boş,Boş,1
Emlakjet,istanbul,atasehir,"Esinti Gayrimenkul İstanbul Ataşehir İnönü Mahallesi 1+1 Oda Kiralık Daire 36,000 TL #19457398",https://www.emlakjet.com/ilan/atasehir-inonu-mahallesi-19-mayis-cadde-uzeri-esyali-11-kiralik-19457398,https://imaj.emlakjet.com/resize/480/360/listing/19457398/4984D556900272B246875D6B2BE3A0F619457398.jpg,2026-06-11 00:54:14,36000,1+1,19457398,,35,40,5-10,09 Haziran 2026,2.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,1
Emlakjet,istanbul,atasehir,"Esinti Gayrimenkul İstanbul Ataşehir İnönü Mahallesi 1+1 Oda Kiralık Daire 36,000 TL #19455509",https://www.emlakjet.com/ilan/atasehir-inonu-mahallesi-19-mayis-caddesi-nde-esyali-11-kiralik-daire-19455509,https://imaj.emlakjet.com/resize/480/360/listing/19455509/64083EE3DBB3E3F493E72567808D332419455509.jpg,2026-06-11 00:54:17,36000,1+1,19455509,,35,40,5-10,08 Haziran 2026,2.Kat,4,Kombi Doğalgaz,Kiracı Oturuyor Yapı Durumu İkinci El,Eşyalı Aidat 600 TL Depozito 72000 TL,1
Emlakjet,istanbul,atasehir,"Expat Ataşehir Gayrimenkul İstanbul Ataşehir Küçükbakkalköy Mahallesi 1+1 Oda Kiralık Daire 43,500 TL #19455144",https://www.emlakjet.com/ilan/atasehir-inlife-residence-da-oturuma-hazir-ve-bos-ferah-11-64-19455144,https://imaj.emlakjet.com/resize/480/360/listing/19455144/A68128772D90542590137A43CCC7E7A919455144.jpg,2026-06-11 00:54:20,43500,1+1,19455144,,46,64,11-15,08 Haziran 2026,3.Kat,14,Kombi Doğalgaz,Boş,Boş,1
Emlakjet,istanbul,atasehir,"Ertan Çelen Gayri̇mekul İstanbul Ataşehir Örnek Mahallesi 1+1 Oda Kiralık Daire 36,000 TL #19454438",https://www.emlakjet.com/ilan/evinibul-dan-metroya-yakin-1-katta-ayri-mutfakli-11-19454438,https://imaj.emlakjet.com/resize/480/360/listing/19454438/40852D5D8F6D832B3E8364D21AE180C519454438.jpg,2026-06-11 00:54:22,36000,1+1,19454438,,48,60,11-15,09 Haziran 2026,1.Kat,3,Kombi Doğalgaz,,,1
Emlakjet,istanbul,atasehir,"Gos Group Gayrimenkul Danışmanlığı İstanbul Ataşehir Kayışdağı Mahallesi 1+1 Oda Kiralık Daire 32,000 TL #19452845",https://www.emlakjet.com/ilan/yeditepe-universitesi-ne-yurume-mesafesinde-esyali-esyasiz-19452845,https://imaj.emlakjet.com/resize/480/360/listing/19452845/E57303EF768BF6B11FD96FC6C9B0614B19452845.jpg,2026-06-11 00:54:25,32000,1+1,19452845,,40,45,0 (Yeni),09 Haziran 2026,Yüksek Giriş,4,Kombi Doğalgaz,Boş,Eşyalı,1
Emlakjet,istanbul,atasehir,"Yeni Çağ Gayrimenkul İstanbul Ataşehir Mustafa Kemal Mahallesi 1+1 Oda Kiralık Daire 37,500 TL #19451952",https://www.emlakjet.com/ilan/atasehir-3004-cadde-uzeri-hakan-plaza-kiralik-11-0-daire-19451952,https://imaj.emlakjet.com/resize/480/360/listing/19451952/558C8581AF9B46943E298E3F4ABDA1D419451952.jpg,2026-06-11 00:54:28,37500,1+1,19451952,,40,45,0 (Yeni),07 Haziran 2026,1.Kat,3,Kombi Doğalgaz,Boş,Boş,1
Emlakjet,istanbul,atasehir,"F - L Emlak İstanbul Ataşehir Esatpaşa Mahallesi 2+1 Oda Kiralık Daire 41,500 TL #19465371",https://www.emlakjet.com/ilan/f-l-emlaktan-emaar-avm-libadiye-yakini-21-genc-bina-yeni-evliye-19465371,https://imaj.emlakjet.com/resize/480/360/listing/19465371/D7CFF956A522DFB018B9895DBDF7E7DF19465371.jpg,2026-06-11 00:54:30,41500,2+1,19465371,,80,85,5-10,10 Haziran 2026,3.Kat,4,Kombi Doğalgaz,,,1
Emlakjet,istanbul,atasehir,"F - L Emlak İstanbul Ataşehir Örnek Mahallesi 2+1 Oda Kiralık Daire 48,000 TL #19465351",https://www.emlakjet.com/ilan/f-l-den-ornek-merkezde-sifir-dubleks-21-19465351,https://imaj.emlakjet.com/resize/480/360/listing/19465351/046FAB2DC2F5CA89E3EE0AB31B39929F19465351.jpg,2026-06-11 00:54:33,48000,2+1,19465351,,75,85,0 (Yeni),10 Haziran 2026,2.Kat,2,Kombi Doğalgaz,,,1
Emlakjet,istanbul,atasehir,"F - L Emlak İstanbul Ataşehir Örnek Mahallesi 3+1 Oda Kiralık Daire 37,000 TL #19465349",https://www.emlakjet.com/ilan/f-l-den-ornek-mah-merkzde-genis-ferah-31-19465349,https://imaj.emlakjet.com/resize/480/360/listing/19465349/C84DED5B77A2DE2B374743BE2044A77C19465349.jpg,2026-06-11 00:54:36,37000,3+1,19465349,,125,130,21 Ve Üzeri,10 Haziran 2026,3.Kat,3,Kombi Doğalgaz,,,1
Emlakjet,istanbul,atasehir,"F - L Emlak İstanbul Ataşehir Örnek Mahallesi 2+1 Oda Kiralık Daire 34,000 TL #19465337",https://www.emlakjet.com/ilan/fl-emlaktan-ornek-merkezde-21-genis-daire-19465337,https://imaj.emlakjet.com/resize/480/360/listing/19465337/884453DBBB6FAF46ED446DE04532EFE519465337.jpg,2026-06-11 00:54:38,34000,2+1,19465337,,90,100,21 Ve Üzeri,10 Haziran 2026,3.Kat,3,Kombi Doğalgaz,,,1
Emlakjet,istanbul,atasehir,"Coldwell Banker Fenomen İstanbul Ataşehir Barbaros Mahallesi 3+1 Oda Kiralık Daire 118,000 TL #19448540",https://www.emlakjet.com/ilan/kentplus-3350-ada-kapali-balkonlu-ebeveynli-bakimli-31-145m2-19448540,https://imaj.emlakjet.com/resize/480/360/listing/19448540/624FD91A981C60754365D7170840BFF919448540.jpg,2026-06-11 00:54:41,118000,3+1,19448540,,109,142,11-15,06 Haziran 2026,7.Kat,16,Kombi Doğalgaz,,,2
Emlakjet,istanbul,atasehir,"A.b. Oryaş Gayrimenkul İstanbul Ataşehir İçerenköy Mahallesi 3+1 Oda Kiralık Daire 47,500 TL #19448433",https://www.emlakjet.com/ilan/oryastan-atasehir-icerenkoy-ozen-sitesinde-115m2-31-daire-19448433,https://imaj.emlakjet.com/resize/480/360/listing/19448433/F3CCDD27D2000E3F9255A7E3E2C4880019448433.jpg,2026-06-11 00:54:44,47500,3+1,19448433,,90,115,21 Ve Üzeri,06 Haziran 2026,1.Kat,11,Kombi Doğalgaz,Boş Yapı Durumu İkinci El Yapı Tipi Betonarme,Boş Aidat 1750 TL Depozito 47500 TL,1
Emlakjet,istanbul,atasehir,"Adress Gayrimenkul İstanbul Ataşehir Atatürk Mahallesi 2+1 Oda Kiralık Daire 63,000 TL #19446687",https://www.emlakjet.com/ilan/atasehir-atapark-konutlarinda-2-51-kiralik-daire-19446687,https://imaj.emlakjet.com/resize/480/360/listing/19446687/DC83C5E18A761CAA945518326511A3D519446687.jpg,2026-06-11 00:54:47,63000,2+1,19446687,,80,90,11-15,06 Haziran 2026,2.Kat,30,Merkezi (Pay Ölçer),Kiracı Oturuyor,Boş,1
Emlakjet,istanbul,atasehir,"Atlantist Emlak İstanbul Ataşehir Kayışdağı Mahallesi 1+1 Oda Kiralık Daire 25,000 TL #19446547",https://www.emlakjet.com/ilan/kayisdagi-dortyol-isiklarda-2-kat-11-genis-luks-bakimli-daire-19446547,https://imaj.emlakjet.com/resize/480/360/listing/19446547/33D1C53A32F5D0D92B178A0893EC0D8E19446547.jpg,2026-06-11 00:54:50,25000,1+1,19446547,,85,90,21 Ve Üzeri,06 Haziran 2026,2.Kat,2,Kombi Doğalgaz,Boş,Boş,1
Emlakjet,istanbul,atasehir,"Li̇dya Gayri̇menkul İstanbul Ataşehir İnönü Mahallesi 1+1 Oda Kiralık Daire 35,000 TL #19446121",https://www.emlakjet.com/ilan/lidya-gayrimenkul-ana-cadde-uzeri-11-esyali-terasli-manzarali-19446121,https://imaj.emlakjet.com/resize/480/360/listing/19446121/3CB3B16F2D0B45D1F137D8751AC5E10519446121.jpg,2026-06-11 00:54:52,35000,1+1,19446121,,40,45,5-10,06 Haziran 2026,5.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,1
Emlakjet,istanbul,atasehir,"Li̇dya Gayri̇menkul İstanbul Ataşehir Kayışdağı Mahallesi 1+1 Oda Kiralık Daire 28,500 TL #19446120",https://www.emlakjet.com/ilan/kayisdagi-nda-esyali-faturalar-dahil-11-kiralik-daire-19446120,https://imaj.emlakjet.com/resize/480/360/listing/19446120/2C1A15C8B23D37DCA8F69058A8C24F1419446120.jpg,2026-06-11 00:54:55,28500,1+1,19446120,,39,47,5-10,06 Haziran 2026,4.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,1
Emlakjet,istanbul,atasehir,"Nova Gayrimenkul Ataşehir İstanbul Ataşehir Küçükbakkalköy Mahallesi 1+1 Oda Kiralık Daire 60,000 TL #19446010",https://www.emlakjet.com/ilan/nova-dan-atasehir-brandium-deniz-manzarali-genis-m2-li-11-19446010,https://imaj.emlakjet.com/resize/480/360/listing/19446010/76F10B9FE392689E4339968E6905D01119446010.jpg,2026-06-11 00:54:58,60000,1+1,19446010,,70,85,11-15,06 Haziran 2026,19.Kat,30,Merkezi (Pay Ölçer),Boş,Boş,2
